cbsa_code,cbsa_title,total_units,mf_units,total_units_reported,mf_units_reported,year,imputed_share_total,flag_imputed_gt_25pct
17900,"Columbia, SC",5156,1300,5135,1300,1997,0.00407292474786658,False
17900,"Columbia, SC",5238,781,5050,746,1998,0.03589156166475749,False
17900,"Columbia, SC",6082,1615,5816,1588,1999,0.04373561328510356,False
17900,"Columbia, SC",4835,436,4718,436,2000,0.024198552223371306,False
17900,"Columbia, SC",4804,434,4421,434,2001,0.07972522897585343,False
17900,"Columbia, SC",5198,330,3342,278,2002,0.3570604078491728,True
17900,"Columbia, SC",6439,897,6439,897,2003,0.0,False
17900,"Columbia, SC",7249,1004,4154,341,2004,0.42695544212994896,True
17900,"Columbia, SC",7430,739,3720,57,2005,0.49932705248990583,True
17900,"Columbia, SC",8117,1453,4873,821,2006,0.3996550449673525,True
17900,"Columbia, SC",6865,1248,4358,693,2007,0.36518572469045885,True
17900,"Columbia, SC",4348,828,2826,400,2008,0.35004599816007365,True
17900,"Columbia, SC",3498,915,2425,734,2009,0.3067467124070897,True
17900,"Columbia, SC",2942,415,1379,160,2010,0.5312712440516656,True
17900,"Columbia, SC",2897,501,771,48,2011,0.7338626164998274,True
17900,"Columbia, SC",3729,938,1066,311,2012,0.714132475194422,True
17900,"Columbia, SC",3645,462,1723,0,2013,0.5272976680384087,True
17900,"Columbia, SC",4067,760,2465,338,2014,0.3939021391689206,True
17900,"Columbia, SC",4642,898,2525,446,2015,0.45605342524773806,True
17900,"Columbia, SC",4627,711,2717,304,2016,0.4127944672574022,True
17900,"Columbia, SC",4629,549,2615,200,2017,0.43508317131129837,True
17900,"Columbia, SC",4952,446,1339,10,2018,0.7296042003231018,True
17900,"Columbia, SC",4424,205,4207,205,2019,0.049050632911392444,False
17900,"Columbia, SC",4872,81,3991,8,2020,0.1808292282430214,False
17900,"Columbia, SC",6881,1004,4216,872,2021,0.38729835779683186,True
17900,"Columbia, SC",5804,1510,4510,1510,2022,0.22294968986905583,False
17900,"Columbia, SC",5465,602,4211,602,2023,0.2294602012808783,False
17900,"Columbia, SC",5892,1096,4595,1096,2024,0.22012898845892737,False
17900,"Columbia, SC",6070,864,4973,864,2025,0.1807248764415157,False
18140,"Columbus, OH",9595,3142,9363,2999,1990,0.024179260031266248,False
18140,"Columbus, OH",8590,1650,8408,1630,1991,0.021187427240977885,False
18140,"Columbus, OH",9988,1992,9874,1987,1992,0.011413696435722875,False
18140,"Columbus, OH",11810,2808,8285,1819,1993,0.2984758679085521,True
18140,"Columbus, OH",12101,2535,7711,1182,1994,0.3627799355425172,True
18140,"Columbus, OH",11310,2697,6986,1276,1995,0.382316534040672,True
18140,"Columbus, OH",12820,3359,6866,914,1996,0.4644305772230889,True
18140,"Columbus, OH",10912,2443,4418,26,1997,0.5951246334310851,True
18140,"Columbus, OH",11439,2027,5762,309,1998,0.49628464026575747,True
18140,"Columbus, OH",16482,6234,14201,5802,1999,0.13839339885936175,False
18140,"Columbus, OH",15392,3801,14726,3736,2000,0.043269230769230727,False
18140,"Columbus, OH",15802,4350,15297,4279,2001,0.03195798000253136,False
18140,"Columbus, OH",17160,5293,16438,5131,2002,0.042074592074592077,False
18140,"Columbus, OH",16609,3458,16609,3458,2003,0.0,False
18140,"Columbus, OH",13413,1642,12976,1637,2004,0.032580332513233445,False
18140,"Columbus, OH",12536,2267,12262,2267,2005,0.021857051691129503,False
18140,"Columbus, OH",7992,1437,7468,1437,2006,0.06556556556556559,False
18140,"Columbus, OH",6465,1514,6155,1514,2007,0.04795050270688317,False
18140,"Columbus, OH",4542,1394,4281,1394,2008,0.05746367239101713,False
18140,"Columbus, OH",4129,1332,4016,1332,2009,0.02736740130782267,False
18140,"Columbus, OH",4479,1347,4370,1347,2010,0.024335789238669303,False
18140,"Columbus, OH",4757,2012,4599,1987,2011,0.033214210636956065,False
18140,"Columbus, OH",6846,3580,6632,3542,2012,0.03125912941863862,False
18140,"Columbus, OH",8399,4452,8228,4452,2013,0.02035956661507321,False
18140,"Columbus, OH",7044,3204,6881,3199,2014,0.023140261215218616,False
18140,"Columbus, OH",7555,3702,7331,3684,2015,0.02964923891462612,False
18140,"Columbus, OH",8637,4152,8437,4152,2016,0.023156188491374352,False
18140,"Columbus, OH",8892,4439,8777,4439,2017,0.012932973459289232,False
18140,"Columbus, OH",9440,4611,9266,4611,2018,0.018432203389830537,False
18140,"Columbus, OH",8090,3443,7804,3385,2019,0.03535228677379476,False
18140,"Columbus, OH",12358,6612,11749,6557,2020,0.0492798187408966,False
18140,"Columbus, OH",12062,5056,11444,4983,2021,0.05123528436411873,False
18140,"Columbus, OH",12075,6292,11748,6283,2022,0.027080745341614865,False
18140,"Columbus, OH",11440,5706,10973,5694,2023,0.04082167832167827,False
18140,"Columbus, OH",13962,7645,13232,7635,2024,0.05228477295516398,False
18140,"Columbus, OH",15757,9549,15501,9536,2025,0.016246747477311696,False
19100,"Dallas-Fort Worth-Arlington, TX",19922,5168,19887,5161,1990,0.0017568517217146917,False
19100,"Dallas-Fort Worth-Arlington, TX",19584,3867,19502,3867,1991,0.0041870915032680145,False
19100,"Dallas-Fort Worth-Arlington, TX",21968,1794,21941,1784,1992,0.0012290604515658998,False
19100,"Dallas-Fort Worth-Arlington, TX",26613,4711,26153,4711,1993,0.0172847856310826,False
19100,"Dallas-Fort Worth-Arlington, TX",33948,11435,33200,11336,1994,0.022033698597855533,False
19100,"Dallas-Fort Worth-Arlington, TX",36465,14228,34851,14027,1995,0.04426162073220896,False
19100,"Dallas-Fort Worth-Arlington, TX",38706,12744,36575,12578,1996,0.05505606365938098,False
19100,"Dallas-Fort Worth-Arlington, TX",44179,17227,43135,17193,1997,0.023631136965526656,False
19100,"Dallas-Fort Worth-Arlington, TX",54380,21648,52476,21408,1998,0.03501287237955131,False
19100,"Dallas-Fort Worth-Arlington, TX",47591,14653,46631,14555,1999,0.02017188123804925,False
19100,"Dallas-Fort Worth-Arlington, TX",44695,8055,43763,8032,2000,0.020852444345004995,False
19100,"Dallas-Fort Worth-Arlington, TX",49824,11626,48006,11586,2001,0.03648843930635837,False
19100,"Dallas-Fort Worth-Arlington, TX",51566,12148,50396,12102,2002,0.022689368964046053,False
19100,"Dallas-Fort Worth-Arlington, TX",52807,11364,52807,11364,2003,0.0,False
19100,"Dallas-Fort Worth-Arlington, TX",54170,7675,52300,7470,2004,0.03452095255676568,False
19100,"Dallas-Fort Worth-Arlington, TX",59895,9812,57668,9760,2005,0.03718173470239583,False
19100,"Dallas-Fort Worth-Arlington, TX",56503,11998,55515,11998,2006,0.017485797214307208,False
19100,"Dallas-Fort Worth-Arlington, TX",43558,14508,42742,14433,2007,0.01873364249965559,False
19100,"Dallas-Fort Worth-Arlington, TX",36318,17966,35500,17645,2008,0.022523266699708167,False
19100,"Dallas-Fort Worth-Arlington, TX",20364,5933,19811,5779,2009,0.027155765075623672,False
19100,"Dallas-Fort Worth-Arlington, TX",19555,4990,18958,4845,2010,0.030529276399897776,False
19100,"Dallas-Fort Worth-Arlington, TX",24825,10701,24187,10503,2011,0.025699899295065443,False
19100,"Dallas-Fort Worth-Arlington, TX",35038,16652,34556,16567,2012,0.013756492950510846,False
19100,"Dallas-Fort Worth-Arlington, TX",37908,16244,36606,15571,2013,0.034346312124089895,False
19100,"Dallas-Fort Worth-Arlington, TX",41279,18520,40586,18520,2014,0.01678819738850268,False
19100,"Dallas-Fort Worth-Arlington, TX",56993,27606,56059,26987,2015,0.01638797747091747,False
19100,"Dallas-Fort Worth-Arlington, TX",55625,25489,53089,23869,2016,0.0455910112359551,False
19100,"Dallas-Fort Worth-Arlington, TX",62317,27382,62133,27377,2017,0.002952645345571825,False
19100,"Dallas-Fort Worth-Arlington, TX",63609,26213,62049,25887,2018,0.024524831391784185,False
19100,"Dallas-Fort Worth-Arlington, TX",62708,27094,61881,26987,2019,0.013188109970019735,False
19100,"Dallas-Fort Worth-Arlington, TX",60812,15758,57843,15246,2020,0.04882260080247325,False
19100,"Dallas-Fort Worth-Arlington, TX",78705,25241,76703,25204,2021,0.02543675751222918,False
19100,"Dallas-Fort Worth-Arlington, TX",77927,32242,77393,31991,2022,0.006852567146175215,False
19100,"Dallas-Fort Worth-Arlington, TX",68029,22315,64959,21058,2023,0.04512781313851444,False
19100,"Dallas-Fort Worth-Arlington, TX",71788,23150,68021,22817,2024,0.05247395107817465,False
19100,"Dallas-Fort Worth-Arlington, TX",66179,24607,62740,24452,2025,0.051965124888559866,False
19430,"Dayton-Kettering-Beavercreek, OH",2241,292,2238,292,1990,0.0013386880856760541,False
19430,"Dayton-Kettering-Beavercreek, OH",2289,396,2268,396,1991,0.00917431192660545,False
19430,"Dayton-Kettering-Beavercreek, OH",2436,403,2430,403,1992,0.0024630541871921707,False
19430,"Dayton-Kettering-Beavercreek, OH",2731,480,2720,480,1993,0.004027828634199926,False
19430,"Dayton-Kettering-Beavercreek, OH",3169,949,3068,949,1994,0.03187125276112335,False
19430,"Dayton-Kettering-Beavercreek, OH",2791,717,2523,537,1995,0.09602293084915803,False
19430,"Dayton-Kettering-Beavercreek, OH",3596,1551,3244,1308,1996,0.09788654060066737,False
19430,"Dayton-Kettering-Beavercreek, OH",3247,1197,2996,995,1997,0.0773021250384971,False
19430,"Dayton-Kettering-Beavercreek, OH",3295,891,3249,891,1998,0.013960546282245856,False
19430,"Dayton-Kettering-Beavercreek, OH",3250,1028,3166,1028,1999,0.025846153846153852,False
19430,"Dayton-Kettering-Beavercreek, OH",2509,512,2344,512,2000,0.06576325229174973,False
19430,"Dayton-Kettering-Beavercreek, OH",2617,280,2617,280,2001,0.0,False
19430,"Dayton-Kettering-Beavercreek, OH",3069,448,3025,448,2002,0.014336917562724039,False
19430,"Dayton-Kettering-Beavercreek, OH",3918,424,3918,424,2003,0.0,False
19430,"Dayton-Kettering-Beavercreek, OH",3035,326,2890,326,2004,0.047775947281713305,False
19430,"Dayton-Kettering-Beavercreek, OH",3046,328,2908,328,2005,0.045305318450426735,False
19430,"Dayton-Kettering-Beavercreek, OH",2050,251,2045,251,2006,0.0024390243902439046,False
19430,"Dayton-Kettering-Beavercreek, OH",1514,52,1475,52,2007,0.025759577278731793,False
19430,"Dayton-Kettering-Beavercreek, OH",1195,215,1195,215,2008,0.0,False
19430,"Dayton-Kettering-Beavercreek, OH",779,30,768,30,2009,0.014120667522464658,False
19430,"Dayton-Kettering-Beavercreek, OH",731,80,689,80,2010,0.057455540355677126,False
19430,"Dayton-Kettering-Beavercreek, OH",727,0,727,0,2011,0.0,False
19430,"Dayton-Kettering-Beavercreek, OH",1114,196,1114,196,2012,0.0,False
19430,"Dayton-Kettering-Beavercreek, OH",816,25,813,25,2013,0.003676470588235281,False
19430,"Dayton-Kettering-Beavercreek, OH",779,0,711,0,2014,0.0872913992297818,False
19430,"Dayton-Kettering-Beavercreek, OH",980,82,853,82,2015,0.12959183673469388,False
19430,"Dayton-Kettering-Beavercreek, OH",1282,323,1181,323,2016,0.07878315132605307,False
19430,"Dayton-Kettering-Beavercreek, OH",1251,166,1244,166,2017,0.005595523581135131,False
19430,"Dayton-Kettering-Beavercreek, OH",1577,421,1275,421,2018,0.1915028535193405,False
19430,"Dayton-Kettering-Beavercreek, OH",1231,122,1223,122,2019,0.006498781478472826,False
19430,"Dayton-Kettering-Beavercreek, OH",1699,453,1415,453,2020,0.16715715126545028,False
19430,"Dayton-Kettering-Beavercreek, OH",2039,496,1724,197,2021,0.15448749386954386,False
19430,"Dayton-Kettering-Beavercreek, OH",2265,934,1901,585,2022,0.16070640176600437,False
19430,"Dayton-Kettering-Beavercreek, OH",1766,548,1240,287,2023,0.29784824462061155,True
19430,"Dayton-Kettering-Beavercreek, OH",2056,571,1750,323,2024,0.14883268482490275,False
19430,"Dayton-Kettering-Beavercreek, OH",1986,532,1674,242,2025,0.1570996978851964,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",4751,512,4648,507,1990,0.021679646390233676,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3803,702,3749,702,1991,0.014199316329213785,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3336,139,3333,139,1992,0.0008992805755395628,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3675,578,3670,578,1993,0.0013605442176870541,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3409,336,3403,336,1994,0.001760046934584869,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3600,761,3598,761,1995,0.0005555555555555314,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3455,110,3455,110,1996,0.0,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3551,111,3549,111,1997,0.0005632216277104973,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",4329,138,4327,138,1998,0.00046200046200051137,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",5265,601,5101,601,1999,0.03114909781576447,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",5032,458,4918,458,2000,0.02265500794912556,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",6193,1238,6016,1200,2001,0.028580655578879344,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",7259,789,7258,789,2002,0.00013776002204157756,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",10721,1511,10721,1511,2003,0.0,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",11644,2092,11146,1761,2004,0.042768807969769784,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",10869,2154,9766,1645,2005,0.10148127702640541,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",5654,1194,5217,906,2006,0.07729041386628932,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2752,638,2173,360,2007,0.21039244186046513,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2014,702,1726,499,2008,0.1429990069513406,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",834,74,711,0,2009,0.14748201438848918,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",993,182,848,106,2010,0.14602215508559924,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",1176,511,999,414,2011,0.15051020408163263,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",1003,0,999,0,2012,0.003988035892322994,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2151,320,2132,320,2013,0.00883310088331013,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",1921,170,1897,170,2014,0.012493492972410203,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2047,142,1725,0,2015,0.1573033707865169,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2696,404,2688,404,2016,0.0029673590504450953,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3054,26,2632,26,2017,0.1381794368041912,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",3859,309,3647,309,2018,0.054936512049753805,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",4753,769,3863,769,2019,0.1872501577950768,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",6443,1279,5756,1109,2020,0.10662734750892444,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",8214,956,7545,956,2021,0.08144631117604095,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",8746,2115,8273,2115,2022,0.05408186599588383,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",7082,1346,6481,1341,2023,0.08486303304151366,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",5991,681,5478,681,2024,0.08562844266399594,False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",5412,1066,5196,1056,2025,0.039911308203991136,False
19740,"Denver-Aurora-Centennial, CO",4757,76,4754,76,1990,0.0006306495690561187,False
19740,"Denver-Aurora-Centennial, CO",6461,201,6338,201,1991,0.019037300727441586,False
19740,"Denver-Aurora-Centennial, CO",11011,1485,10990,1485,1992,0.00190718372536558,False
19740,"Denver-Aurora-Centennial, CO",13743,2022,13405,2022,1993,0.024594338936185678,False
19740,"Denver-Aurora-Centennial, CO",17921,4435,17893,4435,1994,0.001562412811785041,False
19740,"Denver-Aurora-Centennial, CO",17964,4954,17694,4770,1995,0.01503006012024044,False
19740,"Denver-Aurora-Centennial, CO",18164,4228,17643,3806,1996,0.02868310944725827,False
19740,"Denver-Aurora-Centennial, CO",20323,5600,19900,5579,1997,0.020813856222014482,False
19740,"Denver-Aurora-Centennial, CO",23908,7649,23866,7649,1998,0.0017567341475657194,False
19740,"Denver-Aurora-Centennial, CO",23683,5315,23108,5264,1999,0.0242790187054005,False
19740,"Denver-Aurora-Centennial, CO",27571,10784,27376,10759,2000,0.007072648797649683,False
19740,"Denver-Aurora-Centennial, CO",27709,11840,27315,11598,2001,0.014219206755927694,False
19740,"Denver-Aurora-Centennial, CO",22378,7390,22213,7383,2002,0.007373313075341836,False
19740,"Denver-Aurora-Centennial, CO",17359,2835,17359,2835,2003,0.0,False
19740,"Denver-Aurora-Centennial, CO",21836,2889,21755,2889,2004,0.0037094705990108334,False
19740,"Denver-Aurora-Centennial, CO",20849,2756,20758,2756,2005,0.004364717732265322,False
19740,"Denver-Aurora-Centennial, CO",18070,4531,18015,4531,2006,0.003043718871057033,False
19740,"Denver-Aurora-Centennial, CO",14217,5984,14211,5984,2007,0.000422029964127435,False
19740,"Denver-Aurora-Centennial, CO",8814,4605,8814,4605,2008,0.0,False
19740,"Denver-Aurora-Centennial, CO",4112,1279,4100,1279,2009,0.0029182879377431803,False
19740,"Denver-Aurora-Centennial, CO",5042,1135,5041,1135,2010,0.00019833399444668665,False
19740,"Denver-Aurora-Centennial, CO",6673,2782,6653,2782,2011,0.0029971527049302837,False
19740,"Denver-Aurora-Centennial, CO",13760,7915,13689,7915,2012,0.005159883720930236,False
19740,"Denver-Aurora-Centennial, CO",15475,8188,15391,8188,2013,0.0054281098546041795,False
19740,"Denver-Aurora-Centennial, CO",15767,7332,15702,7332,2014,0.004122534407306366,False
19740,"Denver-Aurora-Centennial, CO",18326,8678,18318,8678,2015,0.00043653825166434235,False
19740,"Denver-Aurora-Centennial, CO",21947,11214,21865,11214,2016,0.0037362737503986443,False
19740,"Denver-Aurora-Centennial, CO",22735,11391,22691,11391,2017,0.0019353419837255803,False
19740,"Denver-Aurora-Centennial, CO",21729,9563,21527,9478,2018,0.009296332090754311,False
19740,"Denver-Aurora-Centennial, CO",19308,8037,19281,8037,2019,0.0013983840894965516,False
19740,"Denver-Aurora-Centennial, CO",19732,8145,19568,8108,2020,0.008311372390026328,False
19740,"Denver-Aurora-Centennial, CO",30006,16028,29931,16028,2021,0.002499500099980012,False
19740,"Denver-Aurora-Centennial, CO",23009,12342,22518,12042,2022,0.02133947585727325,False
19740,"Denver-Aurora-Centennial, CO",20650,11362,20413,11294,2023,0.011476997578692472,False
19740,"Denver-Aurora-Centennial, CO",15570,6429,15107,6202,2024,0.02973667308927419,False
19740,"Denver-Aurora-Centennial, CO",15948,8195,15043,7528,2025,0.0567469275144219,False
19780,"Des Moines-West Des Moines, IA",2801,927,2782,927,1990,0.006783291681542347,False
19780,"Des Moines-West Des Moines, IA",2491,456,2489,456,1991,0.0008028904054596664,False
19780,"Des Moines-West Des Moines, IA",3598,1031,3598,1031,1992,0.0,False
19780,"Des Moines-West Des Moines, IA",3001,542,2992,542,1993,0.0029990003332223125,False
19780,"Des Moines-West Des Moines, IA",4111,1528,4095,1528,1994,0.0038919970810021853,False
19780,"Des Moines-West Des Moines, IA",3596,1114,3472,1094,1995,0.03448275862068961,False
19780,"Des Moines-West Des Moines, IA",3603,901,3565,901,1996,0.0105467665834027,False
19780,"Des Moines-West Des Moines, IA",2712,364,2682,364,1997,0.011061946902654829,False
19780,"Des Moines-West Des Moines, IA",3888,736,3871,736,1998,0.0043724279835390956,False
19780,"Des Moines-West Des Moines, IA",3970,489,3883,489,1999,0.021914357682619623,False
19780,"Des Moines-West Des Moines, IA",3259,446,3227,446,2000,0.009818962872046644,False
19780,"Des Moines-West Des Moines, IA",4129,910,4091,910,2001,0.00920319689997573,False
19780,"Des Moines-West Des Moines, IA",4988,1168,4719,1130,2002,0.0539294306335204,False
19780,"Des Moines-West Des Moines, IA",5623,920,5623,920,2003,0.0,False
19780,"Des Moines-West Des Moines, IA",5570,716,5512,716,2004,0.01041292639138236,False
19780,"Des Moines-West Des Moines, IA",6437,1093,6422,1093,2005,0.002330278079850867,False
19780,"Des Moines-West Des Moines, IA",5220,1205,5189,1205,2006,0.0059386973180076685,False
19780,"Des Moines-West Des Moines, IA",3900,579,3775,566,2007,0.03205128205128205,False
19780,"Des Moines-West Des Moines, IA",2959,1075,2924,1070,2008,0.01182832037850623,False
19780,"Des Moines-West Des Moines, IA",2520,640,2505,640,2009,0.005952380952380931,False
19780,"Des Moines-West Des Moines, IA",2847,511,2821,511,2010,0.0091324200913242,False
19780,"Des Moines-West Des Moines, IA",2668,352,2627,347,2011,0.015367316341829085,False
19780,"Des Moines-West Des Moines, IA",4197,1342,4181,1342,2012,0.0038122468429830914,False
19780,"Des Moines-West Des Moines, IA",4960,1504,4953,1504,2013,0.0014112903225806939,False
19780,"Des Moines-West Des Moines, IA",4469,1423,4447,1423,2014,0.00492280152159319,False
19780,"Des Moines-West Des Moines, IA",5750,2016,5724,2016,2015,0.004521739130434743,False
19780,"Des Moines-West Des Moines, IA",6756,2891,6728,2866,2016,0.00414446417998815,False
19780,"Des Moines-West Des Moines, IA",6444,2623,6424,2623,2017,0.0031036623215394687,False
19780,"Des Moines-West Des Moines, IA",4998,1624,4953,1609,2018,0.009003601440576214,False
19780,"Des Moines-West Des Moines, IA",5269,1312,5235,1282,2019,0.006452837350540919,False
19780,"Des Moines-West Des Moines, IA",6508,1698,6318,1575,2020,0.029194837123540207,False
19780,"Des Moines-West Des Moines, IA",6969,1886,6965,1886,2021,0.00057397044052232,False
19780,"Des Moines-West Des Moines, IA",6122,2309,5915,2234,2022,0.033812479581835975,False
19780,"Des Moines-West Des Moines, IA",5000,1201,4980,1201,2023,0.0040000000000000036,False
19780,"Des Moines-West Des Moines, IA",5064,1221,5047,1221,2024,0.0033570300157977906,False
19780,"Des Moines-West Des Moines, IA",6249,2675,6212,2668,2025,0.005920947351576222,False
19820,"Detroit-Warren-Dearborn, MI",15485,4104,15456,4104,1990,0.001872780109783645,False
19820,"Detroit-Warren-Dearborn, MI",13559,2552,12849,2406,1991,0.052363743638911386,False
19820,"Detroit-Warren-Dearborn, MI",14770,2202,14733,2187,1992,0.0025050778605281154,False
19820,"Detroit-Warren-Dearborn, MI",15464,2244,14774,1934,1993,0.04461976202793583,False
19820,"Detroit-Warren-Dearborn, MI",18422,3008,17712,2732,1994,0.03854087504071224,False
19820,"Detroit-Warren-Dearborn, MI",18786,2547,18195,2313,1995,0.03145959757266048,False
19820,"Detroit-Warren-Dearborn, MI",20951,3091,20665,3091,1996,0.013650899718390508,False
19820,"Detroit-Warren-Dearborn, MI",19159,1970,18665,1903,1997,0.02578422673417191,False
19820,"Detroit-Warren-Dearborn, MI",22330,3764,21898,3697,1998,0.019346171070309004,False
19820,"Detroit-Warren-Dearborn, MI",20579,2752,20232,2703,1999,0.016861849458185474,False
19820,"Detroit-Warren-Dearborn, MI",19313,2479,18830,2434,2000,0.025009061254077536,False
19820,"Detroit-Warren-Dearborn, MI",17566,2934,17313,2929,2001,0.014402823636570639,False
19820,"Detroit-Warren-Dearborn, MI",19034,2995,18676,2985,2002,0.01880844804034887,False
19820,"Detroit-Warren-Dearborn, MI",19900,2967,19900,2967,2003,0.0,False
19820,"Detroit-Warren-Dearborn, MI",21808,3816,21487,3806,2004,0.014719369038884822,False
19820,"Detroit-Warren-Dearborn, MI",16392,2314,16069,2296,2005,0.01970473401659345,False
19820,"Detroit-Warren-Dearborn, MI",8920,1161,8546,1141,2006,0.04192825112107623,False
19820,"Detroit-Warren-Dearborn, MI",4325,420,4072,420,2007,0.05849710982658962,False
19820,"Detroit-Warren-Dearborn, MI",2590,414,2435,409,2008,0.05984555984555984,False
19820,"Detroit-Warren-Dearborn, MI",1333,33,1210,33,2009,0.09227306826706672,False
19820,"Detroit-Warren-Dearborn, MI",3210,581,3089,581,2010,0.03769470404984421,False
19820,"Detroit-Warren-Dearborn, MI",3366,385,3262,385,2011,0.030897207367795554,False
19820,"Detroit-Warren-Dearborn, MI",4525,336,4318,306,2012,0.045745856353591186,False
19820,"Detroit-Warren-Dearborn, MI",6352,645,6203,645,2013,0.023457178841309823,False
19820,"Detroit-Warren-Dearborn, MI",6295,1205,6033,1132,2014,0.041620333598093695,False
19820,"Detroit-Warren-Dearborn, MI",7304,1871,7065,1871,2015,0.032721796276013126,False
19820,"Detroit-Warren-Dearborn, MI",7659,1646,7426,1646,2016,0.030421726073900035,False
19820,"Detroit-Warren-Dearborn, MI",10089,2919,9724,2919,2017,0.03617801566062051,False
19820,"Detroit-Warren-Dearborn, MI",7163,801,6762,773,2018,0.055982130392293716,False
19820,"Detroit-Warren-Dearborn, MI",7813,2378,7548,2378,2019,0.03391782925892739,False
19820,"Detroit-Warren-Dearborn, MI",7165,1732,6459,1603,2020,0.0985345429169574,False
19820,"Detroit-Warren-Dearborn, MI",8598,2661,8011,2656,2021,0.06827169109095144,False
19820,"Detroit-Warren-Dearborn, MI",7945,2876,7518,2876,2022,0.053744493392070436,False
19820,"Detroit-Warren-Dearborn, MI",6734,1800,6387,1800,2023,0.05152955152955152,False
19820,"Detroit-Warren-Dearborn, MI",7704,2269,6930,2175,2024,0.10046728971962615,False
19820,"Detroit-Warren-Dearborn, MI",8805,3223,8501,3223,2025,0.03452583759227712,False
20500,"Durham-Chapel Hill, NC",2497,730,2479,725,1990,0.007208650380456594,False
20500,"Durham-Chapel Hill, NC",2040,137,2021,122,1991,0.009313725490196045,False
20500,"Durham-Chapel Hill, NC",2496,219,2474,219,1992,0.008814102564102533,False
20500,"Durham-Chapel Hill, NC",2547,191,2522,191,1993,0.009815469179426772,False
20500,"Durham-Chapel Hill, NC",3828,1268,3803,1263,1994,0.0065308254963427625,False
20500,"Durham-Chapel Hill, NC",3591,1047,3558,1047,1995,0.009189640768588192,False
20500,"Durham-Chapel Hill, NC",3648,998,3614,998,1996,0.009320175438596534,False
20500,"Durham-Chapel Hill, NC",5093,2188,5072,2183,1997,0.004123306499116408,False
20500,"Durham-Chapel Hill, NC",4812,1364,4705,1304,1998,0.022236076475477984,False
20500,"Durham-Chapel Hill, NC",5569,1990,5569,1990,1999,0.0,False
20500,"Durham-Chapel Hill, NC",4531,1304,4310,1294,2000,0.04877510483337011,False
20500,"Durham-Chapel Hill, NC",5776,2151,5068,2141,2001,0.12257617728531855,False
20500,"Durham-Chapel Hill, NC",4696,1079,4111,1079,2002,0.12457410562180582,False
20500,"Durham-Chapel Hill, NC",5103,1056,5103,1056,2003,0.0,False
20500,"Durham-Chapel Hill, NC",4977,832,4333,832,2004,0.12939521800281295,False
20500,"Durham-Chapel Hill, NC",4393,154,3644,154,2005,0.17049852037332114,False
20500,"Durham-Chapel Hill, NC",4373,887,4045,871,2006,0.07500571689915392,False
20500,"Durham-Chapel Hill, NC",3254,248,3100,175,2007,0.04732636754763364,False
20500,"Durham-Chapel Hill, NC",2498,325,2498,325,2008,0.0,False
20500,"Durham-Chapel Hill, NC",2657,1285,2657,1285,2009,0.0,False
20500,"Durham-Chapel Hill, NC",1913,371,1913,371,2010,0.0,False
20500,"Durham-Chapel Hill, NC",1924,354,1821,329,2011,0.05353430353430355,False
20500,"Durham-Chapel Hill, NC",3314,1701,3314,1701,2012,0.0,False
20500,"Durham-Chapel Hill, NC",4694,2699,4694,2699,2013,0.0,False
20500,"Durham-Chapel Hill, NC",2587,418,2587,418,2014,0.0,False
20500,"Durham-Chapel Hill, NC",4411,1709,4411,1709,2015,0.0,False
