cbsa_code,cbsa_title,year,n_indicators,score,bucket_Demand,bucket_Supply,bucket_Affordability,bucket_Momentum,bucket_Resilience,rank
46520,"Urban Honolulu, HI",2023,8,-0.0637751101441765,-0.19218192353242647,0.23075868663324742,-0.10575570597647307,-0.02509543867107704,0.028499271402552664,72
49180,"Winston-Salem, NC",2023,8,-0.08461561978072535,-0.003751534549910965,-0.1101540476487744,-0.034824477389815506,0.07415981641779047,-0.010045376610014934,73
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2023,8,-0.0857712007892485,-0.07269737412879979,0.1404565827969547,-0.1809263747155766,-0.015450717482110056,0.04284668274028326,74
38900,"Portland-Vancouver-Hillsboro, OR-WA",2023,8,-0.091377669495645,-0.20981766709046543,0.05976948215968644,0.18169879130497446,-0.1116226157948484,-0.011405660074992089,75
19100,"Dallas-Fort Worth-Arlington, TX",2023,8,-0.11706840613460501,0.1857499386316268,-0.2700124533376337,0.06318682233824488,-0.11658933228904622,0.020596618522203212,76
12940,"Baton Rouge, LA",2023,8,-0.12372447394059424,-0.0681594493530425,0.12367650103372538,0.024708264479826506,-0.1547999054443479,-0.049149884656755724,77
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023,8,-0.1325972588727211,-0.17101488097676806,0.10050405850780673,0.015084281946002039,-0.011461332003879658,-0.06570938634588215,78
41860,"San Francisco-Oakland-Fremont, CA",2023,8,-0.13750195732936812,-0.5795172582174488,0.2595951328408942,0.31412971303967785,-0.161116359568455,0.02940681457596364,79
38060,"Phoenix-Mesa-Chandler, AZ",2023,8,-0.14406465560491905,0.2551228265278187,-0.27726608279037457,0.02760854748261796,-0.1931892564363848,0.04365930961140367,80
19740,"Denver-Aurora-Centennial, CO",2023,8,-0.1510549027026627,-0.15537666752029472,-0.09700468355147665,0.19761517465068945,-0.055203296118609226,-0.04108543016297152,81
39580,"Raleigh-Cary, NC",2023,8,-0.1538296352977027,0.37808710242744753,-0.5971020974639526,0.11370680897539848,-0.06684927156181848,0.01832782232522236,82
41740,"San Diego-Chula Vista-Carlsbad, CA",2023,8,-0.17666708694112274,-0.2759206728767054,0.10446428787022209,-0.08116740699815944,0.04464941533339227,0.03130728973012778,83
44060,"Spokane-Spokane Valley, WA",2023,8,-0.1815080826357066,-0.03543260149790609,-0.07810568083839749,0.08671916222585338,-0.1428414069180271,-0.011847555607229302,84
27260,"Jacksonville, FL",2023,8,-0.1915718114099446,0.3665847913452231,-0.43553332564739883,-0.01348916334047755,-0.09907538094249305,-0.010058732824798277,85
41940,"San Jose-Sunnyvale-Santa Clara, CA",2023,8,-0.20222895024423848,-0.6141344435069852,0.11980929913599607,0.41629323695211096,-0.11186047908544555,-0.012336563739914774,86
15980,"Cape Coral-Fort Myers, FL",2023,8,-0.22174718593342546,0.3535521277126653,-0.5288074501839276,-0.15740809210328496,0.09668879123263191,0.014227437408489932,87
36740,"Orlando-Kissimmee-Sanford, FL",2023,8,-0.22397760967989894,0.29819453883256414,-0.27638876421643865,-0.21958734630541749,-0.0670319508738063,0.04083591288319936,88
12060,"Atlanta-Sandy Springs-Roswell, GA",2023,8,-0.22675895523861134,-0.01654224071698048,-0.08274439356418793,-0.04089779704160631,-0.11253628844361584,0.025961764527779208,89
41620,"Salt Lake City-Murray, UT",2023,8,-0.24599298368940942,-0.1919334750484375,-0.1976165354831948,0.22231936770040955,-0.13260513171721522,0.05384279085902856,90
35380,"New Orleans-Metairie, LA",2023,8,-0.270331063583325,-0.3911228911369863,0.23409604578246104,-0.06326266613379761,-0.10482453709386703,0.05478298499886486,91
37100,"Oxnard-Thousand Oaks-Ventura, CA",2023,8,-0.2879076748868981,-0.42441486630779024,0.2615205636923433,-0.09551068998346371,-0.06763002362039192,0.03812734133240454,92
20500,"Durham-Chapel Hill, NC",2023,8,-0.29244197408417594,0.03838391807674405,-0.38760725219405695,0.07381269333305387,-0.04206985566937099,0.025038522369454086,93
35620,"New York-Newark-Jersey City, NY-NJ",2023,8,-0.31311383790743147,-0.2848018572199128,0.1443003810493709,-0.23751291226871762,0.05767037370430478,0.007230176827523246,94
40900,"Sacramento-Roseville-Folsom, CA",2023,8,-0.3383388026773893,-0.18079510881685895,0.005080726323419296,-0.04762153959386391,-0.12785587562239425,0.012852995032308516,95
12420,"Austin-Round Rock-San Marcos, TX",2023,8,-0.3389395694374849,0.4306586933927337,-0.6979562703113649,0.14671964451093916,-0.25015278498997884,0.03179114796018595,96
12260,"Augusta-Richmond County, GA-SC",2023,8,-0.3469013349874918,-0.21227658694021062,-0.011491031515309827,-0.09922063216442681,0.05937530341968457,-0.08328838778722913,97
23420,"Fresno, CA",2023,8,-0.37537527006507027,-0.2835224505706002,0.056650959913147,-0.246926021276486,0.0468724369398732,0.051549804928995704,98
12540,"Bakersfield-Delano, CA",2023,8,-0.3776664228916973,-0.3071504586403045,0.13998553214180434,-0.2306448871897683,0.01328979087650406,0.006853599920067172,99
31080,"Los Angeles-Long Beach-Anaheim, CA",2023,8,-0.4159646462207712,-0.5539928422191482,0.1867892248690125,-0.029609276511377514,-0.056207163797645655,0.03705541143838783,100
28660,"Killeen-Temple, TX",2023,8,-0.41650300714478233,-0.04766041757753158,-0.16681281524750316,-0.06196248526675275,-0.11388725885242046,-0.026180030200574335,101
32820,"Memphis, TN-MS-AR",2023,8,-0.41652679643291624,-0.4787836717092293,0.16918334212935737,-0.013205785767573301,-0.05101425529867787,-0.042706425786793116,102
21340,"El Paso, TX",2023,8,-0.447662822740091,-0.21429302579626153,0.17178063105433589,-0.22192766154876503,0.1234696181997615,-0.3066923846491618,103
39340,"Provo-Orem-Lehi, UT",2023,8,-0.45384281221240996,0.09282915479583488,-0.45173280170006985,0.0022624556456799783,-0.08177343968037439,-0.015428181273480638,104
